DCODE;CHAIR;WDATE;BEGHOUR;BEGMIN;ENDHOUR;ENDMIN;SHINTERV;CASHID
10000206;-1;2021-07-16 00:00:00.000;0;0;0;0;;
10000206;-1;2021-07-15 00:00:00.000;0;0;0;0;;
10000206;-1;2021-07-14 00:00:00.000;0;0;0;0;;
10000206;-1;2021-07-13 00:00:00.000;0;0;0;0;;
10000206;-1;2021-07-12 00:00:00.000;0;0;0;0;;
10001620;10000247;2021-06-21 00:00:00.000;15;0;21;0;30;10000001
10001620;10000247;2021-06-28 00:00:00.000;15;0;21;0;30;10000001
10001761;10000154;2021-06-24 00:00:00.000;15;0;21;0;30;1
10001761;10000131;2021-06-25 00:00:00.000;8;0;14;0;30;1
10001761;10000131;2021-06-22 00:00:00.000;14;0;20;0;30;1
10001761;10000131;2021-06-29 00:00:00.000;14;0;20;0;30;1
10000591;10000129;2021-06-17 00:00:00.000;15;0;21;0;40;1
10000303;10000245;2021-06-30 00:00:00.000;15;0;20;0;30;10000001
10000654;10000156;2021-06-22 00:00:00.000;16;0;20;0;30;1
10001544;10000152;2021-06-21 00:00:00.000;17;0;21;0;30;1
10001637;10000239;2021-06-23 00:00:00.000;15;0;21;0;30;10000001
10001637;10000239;2021-06-24 00:00:00.000;9;0;15;0;30;10000001
10001637;10000239;2021-06-30 00:00:00.000;15;0;21;0;30;10000001
10000681;10000158;2021-06-28 00:00:00.000;16;30;20;0;30;1
10000252;10000152;2021-07-13 00:00:00.000;10;0;16;0;30;1
10000252;10000152;2021-07-14 00:00:00.000;10;0;16;0;30;1
10000252;10000152;2021-07-15 00:00:00.000;10;0;16;0;30;1
10000252;10000152;2021-07-16 00:00:00.000;10;0;16;0;30;1
10000252;-1;2021-07-01 00:00:00.000;0;0;0;0;;
10000252;-1;2021-07-02 00:00:00.000;0;0;0;0;;
10000252;-1;2021-07-03 00:00:00.000;0;0;0;0;;
10000252;-1;2021-07-05 00:00:00.000;0;0;0;0;;
10000252;-1;2021-07-06 00:00:00.000;0;0;0;0;;
10000252;-1;2021-07-07 00:00:00.000;0;0;0;0;;
10000252;-1;2021-07-08 00:00:00.000;0;0;0;0;;
10000252;-1;2021-07-09 00:00:00.000;0;0;0;0;;
10000252;-1;2021-07-10 00:00:00.000;0;0;0;0;;
10000252;-1;2021-07-11 00:00:00.000;0;0;0;0;;
10000252;-1;2021-07-04 00:00:00.000;0;0;0;0;;
10000252;-1;2021-06-21 00:00:00.000;0;0;0;0;;
10000252;-1;2021-06-22 00:00:00.000;0;0;0;0;;
10000252;-1;2021-06-23 00:00:00.000;0;0;0;0;;
10000252;-1;2021-06-24 00:00:00.000;0;0;0;0;;
10000252;-1;2021-06-25 00:00:00.000;0;0;0;0;;
10000252;-1;2021-06-26 00:00:00.000;0;0;0;0;;
10000252;-1;2021-06-27 00:00:00.000;0;0;0;0;;
10000252;-1;2021-06-28 00:00:00.000;0;0;0;0;;
10000252;-1;2021-06-29 00:00:00.000;0;0;0;0;;
10000252;-1;2021-06-30 00:00:00.000;0;0;0;0;;
10001776;10000195;2021-06-18 00:00:00.000;8;0;14;0;30;1
10001761;10000131;2021-06-21 00:00:00.000;8;0;14;0;30;1
10001761;10000131;2021-06-28 00:00:00.000;8;0;14;0;30;1
10001702;10000131;2021-06-30 00:00:00.000;8;0;14;0;30;1
10001773;10000822;2021-06-21 00:00:00.000;9;0;17;0;30;1
10001773;10000822;2021-06-22 00:00:00.000;9;0;17;0;30;1
10001773;10000822;2021-06-23 00:00:00.000;9;0;17;0;30;1
10001773;10000822;2021-06-24 00:00:00.000;9;0;17;0;30;1
10001773;10000822;2021-06-30 00:00:00.000;9;0;17;0;30;1
10001700;10013846;2021-06-21 00:00:00.000;15;0;21;0;30;1
10000220;-1;2021-06-18 00:00:00.000;0;0;0;0;;
10000220;-1;2021-06-21 00:00:00.000;0;0;0;0;;
10000220;-1;2021-06-22 00:00:00.000;0;0;0;0;;
10000220;-1;2021-06-23 00:00:00.000;0;0;0;0;;
10000220;-1;2021-06-24 00:00:00.000;0;0;0;0;;
10000220;-1;2021-06-25 00:00:00.000;0;0;0;0;;
10000220;-1;2021-06-26 00:00:00.000;0;0;0;0;;
10000083;10000139;2021-06-30 00:00:00.000;8;0;14;0;30;1
10000672;10000139;2021-06-18 00:00:00.000;9;30;14;30;30;1
10000672;10000139;2021-06-21 00:00:00.000;15;0;21;0;30;1
10001418;10000264;2021-06-26 00:00:00.000;10;0;16;0;30;10000002
10000038;10000258;2021-06-26 00:00:00.000;10;0;16;0;30;10000002
10000672;10000256;2021-06-26 00:00:00.000;10;0;16;0;30;10000002
10000083;-1;2021-06-17 00:00:00.000;0;0;0;0;;
10000083;-1;2021-06-18 00:00:00.000;0;0;0;0;;
10000083;-1;2021-06-21 00:00:00.000;0;0;0;0;;
10000083;-1;2021-06-22 00:00:00.000;0;0;0;0;;
10000083;-1;2021-06-23 00:00:00.000;0;0;0;0;;
10000083;-1;2021-06-24 00:00:00.000;0;0;0;0;;
10000083;-1;2021-06-25 00:00:00.000;0;0;0;0;;
10000220;-1;2021-06-17 00:00:00.000;0;0;0;0;;
10001554;10000241;2021-06-30 00:00:00.000;16;0;20;0;30;10000001
10001451;-1;2021-07-05 00:00:00.000;0;0;0;0;;
10001451;-1;2021-07-02 00:00:00.000;0;0;0;0;;
10001710;10000131;2021-06-17 00:00:00.000;8;30;14;30;30;1
10001710;10000156;2021-06-18 00:00:00.000;8;30;14;30;30;1
10001776;10000195;2021-06-19 00:00:00.000;9;0;16;0;30;1
10000171;10000822;2021-06-18 00:00:00.000;9;0;17;0;30;1
10001637;10000824;2021-06-18 00:00:00.000;9;0;17;30;30;1
10001637;10000823;2021-06-17 00:00:00.000;9;0;16;0;30;1
10000091;10000824;2021-06-19 00:00:00.000;9;0;17;30;20;1
10001605;10000824;2021-06-17 00:00:00.000;9;0;17;30;20;1
10001668;10005723;2021-06-17 00:00:00.000;8;0;10;30;30;1
10000025;10000170;2021-06-19 00:00:00.000;9;0;17;30;20;1
10001588;-1;2021-06-28 00:00:00.000;0;0;0;0;;
10001588;-1;2021-06-29 00:00:00.000;0;0;0;0;;
10001588;-1;2021-06-30 00:00:00.000;0;0;0;0;;
10001588;-1;2021-07-01 00:00:00.000;0;0;0;0;;
10001588;-1;2021-07-02 00:00:00.000;0;0;0;0;;
10001588;-1;2021-07-03 00:00:00.000;0;0;0;0;;
10001588;-1;2021-07-04 00:00:00.000;0;0;0;0;;
10001588;-1;2021-07-05 00:00:00.000;0;0;0;0;;
10001588;-1;2021-07-06 00:00:00.000;0;0;0;0;;
10001588;-1;2021-07-07 00:00:00.000;0;0;0;0;;
10001588;-1;2021-07-08 00:00:00.000;0;0;0;0;;
10001588;-1;2021-07-09 00:00:00.000;0;0;0;0;;
10001588;-1;2021-07-10 00:00:00.000;0;0;0;0;;
10001588;-1;2021-07-11 00:00:00.000;0;0;0;0;;
10001588;-1;2021-07-12 00:00:00.000;0;0;0;0;;
10001588;-1;2021-07-13 00:00:00.000;0;0;0;0;;
10001588;-1;2021-07-14 00:00:00.000;0;0;0;0;;
10001588;-1;2021-07-15 00:00:00.000;0;0;0;0;;
10001588;-1;2021-07-16 00:00:00.000;0;0;0;0;;
10001588;-1;2021-07-17 00:00:00.000;0;0;0;0;;
10001710;10000137;2021-06-21 00:00:00.000;8;30;14;30;30;1
10001668;10005217;2021-06-18 00:00:00.000;9;0;9;30;30;1
10001773;10000822;2021-06-17 00:00:00.000;9;0;17;0;20;1
10001710;10000137;2021-06-22 00:00:00.000;8;30;14;30;30;1
10001710;10000137;2021-06-24 00:00:00.000;8;30;14;30;30;1
10001710;10000137;2021-06-28 00:00:00.000;8;30;14;30;30;1
10001710;10000137;2021-06-30 00:00:00.000;8;30;14;30;30;1
10001710;10000137;2021-06-23 00:00:00.000;15;0;21;0;30;1
10001710;10000137;2021-06-25 00:00:00.000;15;0;21;0;30;1
10001710;10000137;2021-06-29 00:00:00.000;15;0;21;0;30;1
10000598;10006660;2021-06-21 00:00:00.000;9;0;9;30;30;1
